area Id,x,y,z,heading_circle,from_loc,to_loc
1687539303142,-4832654,-1499337,515115,-4169,INT_01,GATE_51
1687539303142,-4817148,-1506679,515061,-4985,INT_01,GATE_51
1687539303142,-4791343,-1521159,514947,-5179,INT_01,GATE_51
1687539303142,-4784534,-1525104,514872,-5694,INT_01,GATE_51
1688329291331,3385419,-290820,542239,0,INT_140,SW08
1688329291331,3385353,-290089,542235,0,INT_140,SW08
1688329291331,3385245,-288469,542198,0,INT_140,SW08
1688329291331,3385194,-287227,542151,0,INT_140,SW08
1688329291331,3385157,-285566,542118,0,INT_140,SW08
1688329291331,3385206,-283765,542095,0,INT_140,SW08
1688329291331,3385403,-281965,542086,0,INT_140,SW08
1688329291331,3385753,-280185,542074,0,INT_140,SW08
1688329291331,3386325,-278250,542056,0,INT_140,SW08
1688329291331,3387042,-276469,542036,0,INT_140,SW08
1688329291331,3387969,-274659,542040,0,INT_140,SW08
1688329291331,3389087,-272916,542063,0,INT_140,SW08
1688329291331,3390367,-271291,542089,0,INT_140,SW08
1688329291331,3391749,-269869,542108,0,INT_140,SW08
1688329291331,3393071,-268749,542115,0,INT_140,SW08
1688329291331,3394411,-267786,542124,0,INT_140,SW08
1688329291331,3395821,-266940,542128,0,INT_140,SW08
1688329291331,3397257,-266226,542131,0,INT_140,SW08
1688329291331,3398832,-265580,542137,0,INT_140,SW08
1688329291331,3400388,-265042,542144,0,INT_140,SW08
1688329291331,3401995,-264566,542141,0,INT_140,SW08
1688329291331,3403197,-264263,542134,0,INT_140,SW08
1688329291331,3404648,-263942,542128,0,INT_140,SW08
1688329291331,3406327,-263627,542124,0,INT_140,SW08
1688329291331,3409210,-263184,542124,0,INT_140,SW08
1688329291331,3414613,-262546,542128,0,INT_140,SW08
1688329291331,3422113,-261824,542182,0,INT_140,SW08
1688329291331,3431974,-261132,542066,0,INT_140,SW08
1688329291331,3444778,-260281,541797,0,INT_140,SW08
1688329291331,3462325,-258853,541689,0,INT_140,SW08
1688329291331,3478514,-257336,541681,0,INT_140,SW08
1688329291331,3489111,-256076,541635,0,INT_140,SW08
1688329291331,3497767,-254909,541525,0,INT_140,SW08
1688329291331,3501812,-254357,541453,0,INT_140,SW08
1688329291331,3504840,-253885,541493,0,INT_140,SW08
1688329291331,3507810,-253391,541534,0,INT_140,SW08
1688329291331,3509293,-253040,541533,0,INT_140,SW08
1688329291331,3510928,-252604,541467,0,INT_140,SW08
1688329291331,3511915,-252286,541366,0,INT_140,SW08
1688329291331,3512730,-251953,541307,0,INT_140,SW08
1688329291331,3513381,-251630,541248,0,INT_140,SW08
1688329291331,3513861,-251314,541180,0,INT_140,SW08
1688329291331,3514392,-250894,541140,0,INT_140,SW08
1688329291331,3514853,-250438,541106,0,INT_140,SW08
1688329291331,3515190,-250031,541074,0,INT_140,SW08
1688329291331,3515528,-249514,541037,0,INT_140,SW08
1688329291331,3515867,-248891,540990,0,INT_140,SW08
1688329291331,3516133,-248276,540952,0,INT_140,SW08
1688329291331,3516338,-247639,540917,0,INT_140,SW08
1688329291331,3516530,-246833,540896,0,INT_140,SW08
1688329291331,3516678,-245849,540878,0,INT_140,SW08
1688329291331,3516794,-244699,540845,0,INT_140,SW08
1688329291331,3516846,-243671,540807,0,INT_140,SW08
1688329291331,3516856,-242355,540739,0,INT_140,SW08
1688329291331,3516757,-238749,540556,0,INT_140,SW08
1688329291331,3516662,-235941,540426,0,INT_140,SW08
1688330505954,3385791,-291568,542266,0,INT_140,SW07
1688330505954,3385689,-290769,542259,0,INT_140,SW07
1688330505954,3385523,-288732,542217,0,INT_140,SW07
1688330505954,3385479,-287662,542161,0,INT_140,SW07
1688330505954,3385425,-286065,542122,0,INT_140,SW07
1688330505954,3385453,-284249,542095,0,INT_140,SW07
1688330505954,3385586,-282535,542081,0,INT_140,SW07
1688330505954,3385784,-281197,542061,0,INT_140,SW07
1688330505954,3386054,-279848,542045,0,INT_140,SW07
1688330505954,3386433,-278395,542042,0,INT_140,SW07
1688330505954,3386931,-276906,542018,0,INT_140,SW07
1688330505954,3387464,-275598,541996,0,INT_140,SW07
1688330505954,3388282,-273975,542011,0,INT_140,SW07
1688330505954,3389334,-272252,542034,0,INT_140,SW07
1688330505954,3390560,-270635,542055,0,INT_140,SW07
1688330505954,3391772,-269325,542071,0,INT_140,SW07
1688330505954,3393237,-267994,542075,0,INT_140,SW07
1688330505954,3394817,-266810,542073,0,INT_140,SW07
1688330505954,3396534,-265760,542077,0,INT_140,SW07
1688330505954,3398340,-264880,542072,0,INT_140,SW07
1688330505954,3400190,-264171,542072,0,INT_140,SW07
1688330505954,3401741,-263691,542087,0,INT_140,SW07
1688330505954,3403341,-263300,542100,0,INT_140,SW07
1688330505954,3404908,-262967,542115,0,INT_140,SW07
1688330505954,3406350,-262716,542123,0,INT_140,SW07
1688330505954,3408396,-262439,542120,0,INT_140,SW07
1688330505954,3418104,-261550,542135,0,INT_140,SW07
1688330505954,3434406,-260291,541976,0,INT_140,SW07
1688330505954,3447174,-259374,541704,0,INT_140,SW07
1688330505954,3455889,-258573,541587,0,INT_140,SW07
1688330505954,3463601,-257698,541591,0,INT_140,SW07
1688330505954,3471246,-256885,541623,0,INT_140,SW07
1688330505954,3477122,-256240,541646,0,INT_140,SW07
1688330505954,3483159,-255358,541664,0,INT_140,SW07
1688330505954,3488138,-254600,541637,0,INT_140,SW07
1688330505954,3489670,-254354,541612,0,INT_140,SW07
1688330505954,3490597,-254175,541575,0,INT_140,SW07
1688330505954,3491422,-253982,541497,0,INT_140,SW07
1688330505954,3492116,-253781,541434,0,INT_140,SW07
1688330505954,3492573,-253608,541409,0,INT_140,SW07
1688330505954,3493168,-253317,541395,0,INT_140,SW07
1688330505954,3493718,-252987,541392,0,INT_140,SW07
1688330505954,3494414,-252487,541345,0,INT_140,SW07
1688330505954,3494826,-252137,541292,0,INT_140,SW07
1688330505954,3495258,-251675,541284,0,INT_140,SW07
1688330505954,3495656,-251155,541227,0,INT_140,SW07
1688330505954,3496070,-250491,541153,0,INT_140,SW07
1688330505954,3496384,-249857,541095,0,INT_140,SW07
1688330505954,3496671,-249108,541018,0,INT_140,SW07
1688330505954,3496880,-248385,540938,0,INT_140,SW07
1688330505954,3497013,-247727,540871,0,INT_140,SW07
1688330505954,3497114,-246827,540810,0,INT_140,SW07
1688330505954,3497175,-245564,540755,0,INT_140,SW07
1688330505954,3497177,-244310,540717,0,INT_140,SW07
1688330505954,3497061,-241667,540665,0,INT_140,SW07
1688330505954,3496896,-238586,540582,0,INT_140,SW07
1688330505954,3496833,-237564,540542,0,INT_140,SW07
1688330513559,3509304,-236718,540494,0,SW07,INT_140
1688330513559,3509382,-237778,540574,0,SW07,INT_140
1688330513559,3509545,-240238,540624,0,SW07,INT_140
1688330513559,3509674,-243357,540645,0,SW07,INT_140
1688330513559,3509712,-245760,540685,0,SW07,INT_140
1688330513559,3509649,-247527,540714,0,SW07,INT_140
1688330513559,3509496,-249234,540771,0,SW07,INT_140
1688330513559,3509259,-250787,540817,0,SW07,INT_140
1688330513559,3508903,-252374,540865,0,SW07,INT_140
1688330513559,3508421,-253949,540950,0,SW07,INT_140
1688330513559,3507782,-255558,541060,0,SW07,INT_140
1688330513559,3507011,-257091,541118,0,SW07,INT_140
1688330513559,3506111,-258545,541158,0,SW07,INT_140
1688330513559,3505082,-259927,541204,0,SW07,INT_140
1688330513559,3503950,-261213,541263,0,SW07,INT_140
1688330513559,3502634,-262469,541308,0,SW07,INT_140
1688330513559,3501315,-263522,541317,0,SW07,INT_140
1688330513559,3500026,-264402,541343,0,SW07,INT_140
1688330513559,3498690,-265186,541373,0,SW07,INT_140
1688330513559,3497372,-265857,541400,0,SW07,INT_140
1688330513559,3495912,-266495,541431,0,SW07,INT_140
1688330513559,3494318,-267075,541459,0,SW07,INT_140
1688330513559,3492923,-267524,541525,0,SW07,INT_140
1688330513559,3491248,-267971,541600,0,SW07,INT_140
1688330513559,3489232,-268412,541649,0,SW07,INT_140
1688330513559,3487134,-256135,541674,0,SW07,INT_140
1688330513559,3488443,-255939,541674,0,SW07,INT_140
1688330513559,3490170,-255656,541653,0,SW07,INT_140
1688330513559,3493603,-255076,541570,0,SW07,INT_140
1688330513559,3503531,-253511,541516,0,SW07,INT_140
1688330513559,3512948,-252122,541515,0,SW07,INT_140
1688330513559,3515850,-251795,541497,0,SW07,INT_140
1688330513559,3517718,-251633,541512,0,SW07,INT_140
1688330513559,3519354,-251546,541537,0,SW07,INT_140
1688330513559,3520909,-251517,541524,0,SW07,INT_140
1688330513559,3522495,-251535,541514,0,SW07,INT_140
1688330513559,3524078,-251610,541526,0,SW07,INT_140
1688330513559,3525610,-251739,541533,0,SW07,INT_140
1688330513559,3527098,-251920,541531,0,SW07,INT_140
1688330513559,3528536,-252151,541538,0,SW07,INT_140
1688330513559,3529857,-252416,541562,0,SW07,INT_140
1688330513559,3531162,-252728,541577,0,SW07,INT_140
1688330513559,3532390,-253073,541604,0,SW07,INT_140
1688330513559,3533714,-253490,541606,0,SW07,INT_140
1688330513559,3535304,-254041,541587,0,SW07,INT_140
1688330513559,3537119,-254773,541557,0,SW07,INT_140
1688330513559,3539066,-255674,541496,0,SW07,INT_140
1688330513559,3540827,-256616,541467,0,SW07,INT_140
1688330513559,3542402,-257576,541473,0,SW07,INT_140
1688330513559,3543651,-258414,541490,0,SW07,INT_140
1688330513559,3544748,-259204,541520,0,SW07,INT_140
1688330513559,3545149,-259506,541544,0,SW07,INT_140
1688330561781,3385103,-289945,542171,0,INT_140,SW04
1688330561781,3385058,-289414,542158,0,INT_140,SW04
1688330561781,3384963,-288082,542124,0,INT_140,SW04
1688330561781,3384881,-286610,542082,0,INT_140,SW04
1688330561781,3384833,-284865,542049,0,INT_140,SW04
1688330561781,3384891,-283187,542038,0,INT_140,SW04
1688330561781,3385104,-281281,542027,0,INT_140,SW04
1688330561781,3385467,-279456,541991,0,INT_140,SW04
1688330561781,3385937,-277794,541964,0,INT_140,SW04
1688330561781,3386562,-276110,541963,0,INT_140,SW04
1688330561781,3387355,-274460,541968,0,INT_140,SW04
1688330561781,3388255,-272980,541982,0,INT_140,SW04
1688330561781,3389223,-271660,542022,0,INT_140,SW04
1688330561781,3390378,-270346,542060,0,INT_140,SW04
1688330561781,3391631,-269162,542082,0,INT_140,SW04
1688330561781,3393006,-268086,542096,0,INT_140,SW04
1688330561781,3394399,-267180,542095,0,INT_140,SW04
1688330561781,3395877,-266385,542093,0,INT_140,SW04
1688330561781,3397414,-265717,542093,0,INT_140,SW04
1688330561781,3398913,-265199,542104,0,INT_140,SW04
1688330561781,3400631,-264740,542122,0,INT_140,SW04
1688330561781,3402329,-264385,542132,0,INT_140,SW04
1688330561781,3403933,-264129,542133,0,INT_140,SW04
1688330561781,3406915,-263755,542126,0,INT_140,SW04
1688330561781,3416228,-262944,542171,0,INT_140,SW04
1688330561781,3426306,-262210,542169,0,INT_140,SW04
1688330561781,3429573,-261990,542075,0,INT_140,SW04
1688330561781,3430690,-261836,541998,0,INT_140,SW04
1688330561781,3431587,-261669,541923,0,INT_140,SW04
1688330561781,3432193,-261514,541887,0,INT_140,SW04
1688330561781,3432947,-261276,541854,0,INT_140,SW04
1688330561781,3433568,-261040,541764,0,INT_140,SW04
1688330561781,3434040,-260817,541710,0,INT_140,SW04
1688330561781,3434637,-260478,541675,0,INT_140,SW04
1688330561781,3435109,-260166,541637,0,INT_140,SW04
1688330561781,3435579,-259802,541597,0,INT_140,SW04
1688330561781,3436102,-259309,541534,0,INT_140,SW04
1688330561781,3436501,-258883,541490,0,INT_140,SW04
1688330561781,3436941,-258295,541445,0,INT_140,SW04
1688330561781,3437297,-257752,541404,0,INT_140,SW04
1688330561781,3437615,-257179,541380,0,INT_140,SW04
1688330561781,3437920,-256528,541374,0,INT_140,SW04
1688330561781,3438198,-255829,541362,0,INT_140,SW04
1688330561781,3438469,-255038,541316,0,INT_140,SW04
1688330561781,3438685,-254302,541254,0,INT_140,SW04
1688330561781,3438867,-253548,541198,0,INT_140,SW04
1688330561781,3439004,-252840,541169,0,INT_140,SW04
1688330561781,3439147,-251839,541113,0,INT_140,SW04
1688330561781,3439244,-250831,541051,0,INT_140,SW04
1688330561781,3439290,-249189,541045,0,INT_140,SW04
1688330561781,3439284,-246733,541029,0,INT_140,SW04
1688330561781,3439215,-243954,540921,0,INT_140,SW04
1688330561781,3439166,-242453,540830,0,INT_140,SW04
1688330564244,3451576,-241599,540833,0,SW04,INT_140
1688330564244,3451673,-242525,540914,0,SW04,INT_140
1688330564244,3452180,-247335,541035,0,SW04,INT_140
1688330564244,3452644,-252115,541085,0,SW04,INT_140
1688330564244,3452686,-253686,541125,0,SW04,INT_140
1688330564244,3452664,-255290,541170,0,SW04,INT_140
1688330564244,3452566,-256755,541220,0,SW04,INT_140
1688330564244,3452379,-258246,541270,0,SW04,INT_140
1688330564244,3452069,-259821,541307,0,SW04,INT_140
1688330564244,3451659,-261316,541346,0,SW04,INT_140
1688330564244,3451090,-262887,541369,0,SW04,INT_140
1688330564244,3450413,-264344,541396,0,SW04,INT_140
1688330564244,3449625,-265731,541445,0,SW04,INT_140
1688330564244,3448605,-267207,541492,0,SW04,INT_140
1688330564244,3447401,-268624,541536,0,SW04,INT_140
1688330564244,3446127,-269879,541581,0,SW04,INT_140
1688330564244,3445104,-270754,541601,0,SW04,INT_140
1688330564244,3443822,-271704,541618,0,SW04,INT_140
1688330564244,3442458,-272540,541643,0,SW04,INT_140
1688330564244,3440984,-273272,541695,0,SW04,INT_140
1688330564244,3439605,-273822,541758,0,SW04,INT_140
1688330564244,3438161,-274287,541793,0,SW04,INT_140
1688330564244,3436455,-274720,541866,0,SW04,INT_140
1688330564244,3434920,-275031,541941,0,SW04,INT_140
1688330564244,3433369,-262627,541963,0,SW04,INT_140
1688330564244,3435515,-262310,541919,0,SW04,INT_140
1688330564244,3437313,-262057,541879,0,SW04,INT_140
1688330564244,3438875,-261826,541877,0,SW04,INT_140
1688330564244,3440299,-261610,541846,0,SW04,INT_140
1688330564244,3441958,-261356,541826,0,SW04,INT_140
1688330564244,3444221,-261019,541801,0,SW04,INT_140
1688330564244,3447229,-260597,541761,0,SW04,INT_140
1688330564244,3450520,-260167,541706,0,SW04,INT_140
1688330564244,3454022,-259702,541632,0,SW04,INT_140
1688330564244,3457842,-259182,541591,0,SW04,INT_140
1688330564244,3463258,-258449,541614,0,SW04,INT_140
1688330564244,3471997,-257316,541662,0,SW04,INT_140
1688330564244,3484767,-255541,541658,0,SW04,INT_140
1688330564244,3497729,-253739,541509,0,SW04,INT_140
1688330564244,3504154,-252918,541404,0,SW04,INT_140
1688330564244,3506554,-252571,541444,0,SW04,INT_140
1688330564244,3509465,-252113,541506,0,SW04,INT_140
1688330564244,3513072,-251590,541509,0,SW04,INT_140
1688330564244,3515972,-251234,541462,0,SW04,INT_140
1688330564244,3518195,-251028,541470,0,SW04,INT_140
1688330564244,3520444,-250925,541485,0,SW04,INT_140
1688330564244,3522546,-250943,541474,0,SW04,INT_140
1688330564244,3524523,-251036,541495,0,SW04,INT_140
1688330564244,3526554,-251220,541516,0,SW04,INT_140
1688330564244,3528389,-251476,541517,0,SW04,INT_140
1688330564244,3530228,-251818,541528,0,SW04,INT_140
1688330564244,3531950,-252231,541547,0,SW04,INT_140
1688330564244,3533662,-252744,541576,0,SW04,INT_140
1688330564244,3535018,-253216,541575,0,SW04,INT_140
1688330564244,3536501,-253789,541560,0,SW04,INT_140
1688330564244,3537879,-254398,541556,0,SW04,INT_140
1688330564244,3539180,-255047,541532,0,SW04,INT_140
1688330564244,3540420,-255738,541474,0,SW04,INT_140
1688330564244,3541666,-256495,541445,0,SW04,INT_140
1688330564244,3543370,-257632,541460,0,SW04,INT_140
1688330564244,3544780,-258648,541498,0,SW04,INT_140
1688330564244,3545219,-258979,541527,0,SW04,INT_140
1688330572214,3384744,-290210,542152,0,INT_140,SW03
1688330572214,3384690,-289667,542164,0,INT_140,SW03
1688330572214,3384576,-288287,542137,0,INT_140,SW03
1688330572214,3384503,-286997,542075,0,INT_140,SW03
1688330572214,3384475,-285678,542050,0,INT_140,SW03
1688330572214,3384509,-284250,542046,0,INT_140,SW03
1688330572214,3384639,-282616,542032,0,INT_140,SW03
1688330572214,3384919,-280827,542008,0,INT_140,SW03
1688330572214,3385343,-279058,541987,0,INT_140,SW03
1688330572214,3385941,-277232,541980,0,INT_140,SW03
1688330572214,3386695,-275460,541974,0,INT_140,SW03
1688330572214,3387585,-273760,541981,0,INT_140,SW03
1688330572214,3388660,-272069,542007,0,INT_140,SW03
1688330572214,3389837,-270532,542023,0,INT_140,SW03
1688330572214,3391016,-269227,542025,0,INT_140,SW03
1688330572214,3392254,-268047,542028,0,INT_140,SW03
1688330572214,3393405,-267088,542023,0,INT_140,SW03
1688330572214,3394688,-266152,542008,0,INT_140,SW03
1688330572214,3396103,-265287,541995,0,INT_140,SW03
1688330572214,3397353,-264610,542001,0,INT_140,SW03
1688330572214,3398749,-263968,542008,0,INT_140,SW03
1688330572214,3400289,-263405,542007,0,INT_140,SW03
1688330572214,3401987,-262890,542026,0,INT_140,SW03
1688330572214,3403567,-262494,542043,0,INT_140,SW03
1688330572214,3405251,-262153,542057,0,INT_140,SW03
1688330572214,3408643,-261562,542059,0,INT_140,SW03
1688330572214,3411288,-261097,542031,0,INT_140,SW03
1688330572214,3412290,-260856,542001,0,INT_140,SW03
1688330572214,3413251,-260568,541965,0,INT_140,SW03
1688330572214,3414221,-260208,541918,0,INT_140,SW03
1688330572214,3414989,-259873,541857,0,INT_140,SW03
1688330572214,3415591,-259560,541794,0,INT_140,SW03
1688330572214,3416183,-259205,541723,0,INT_140,SW03
1688330572214,3416764,-258806,541646,0,INT_140,SW03
1688330572214,3417306,-258377,541616,0,INT_140,SW03
1688330572214,3417895,-257844,541581,0,INT_140,SW03
1688330572214,3418375,-257347,541505,0,INT_140,SW03
1688330572214,3418762,-256875,541445,0,INT_140,SW03
1688330572214,3419108,-256371,541393,0,INT_140,SW03
1688330572214,3419363,-255920,541360,0,INT_140,SW03
1688330572214,3419677,-255255,541306,0,INT_140,SW03
1688330572214,3419847,-254816,541231,0,INT_140,SW03
1688330572214,3420003,-254216,541195,0,INT_140,SW03
1688330572214,3420129,-253509,541169,0,INT_140,SW03
1688330572214,3420220,-252580,541131,0,INT_140,SW03
1688330572214,3420249,-251636,541093,0,INT_140,SW03
1688330572214,3420207,-249871,541038,0,INT_140,SW03
1688330572214,3420042,-246976,540914,0,INT_140,SW03
1688330572214,3419918,-245180,540835,0,INT_140,SW03
1688330575204,3432306,-243617,540816,0,SW03,INT_140
1688330575204,3432365,-244436,540877,0,SW03,INT_140
1688330575204,3432477,-245745,540993,0,SW03,INT_140
1688330575204,3432794,-251408,541141,0,SW03,INT_140
1688330575204,3433034,-256710,541218,0,SW03,INT_140
1688330575204,3433037,-258034,541224,0,SW03,INT_140
1688330575204,3432990,-259299,541263,0,SW03,INT_140
1688330575204,3432879,-260662,541290,0,SW03,INT_140
1688330575204,3432689,-262041,541304,0,SW03,INT_140
1688330575204,3432347,-263669,541370,0,SW03,INT_140
1688330575204,3431848,-265382,541463,0,SW03,INT_140
1688330575204,3431175,-267100,541518,0,SW03,INT_140
1688330575204,3430420,-268611,541588,0,SW03,INT_140
1688330575204,3429495,-270105,541667,0,SW03,INT_140
1688330575204,3428587,-271323,541730,0,SW03,INT_140
1688330575204,3427536,-272524,541803,0,SW03,INT_140
1688330575204,3426281,-273719,541868,0,SW03,INT_140
1688330575204,3425021,-274726,541943,0,SW03,INT_140
1688330575204,3423483,-275748,542013,0,SW03,INT_140
1688330575204,3422149,-276496,542074,0,SW03,INT_140
1688330575204,3420719,-277170,542131,0,SW03,INT_140
1688330575204,3419300,-277723,542164,0,SW03,INT_140
1688330575204,3417644,-278246,542207,0,SW03,INT_140
1688330575204,3415690,-278728,542245,0,SW03,INT_140
1688330575204,3414019,-279053,542259,0,SW03,INT_140
